"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";"ID_en";"Name_en";"NumberOfPersons_en";"Year_en";"Month_en";
"1377";"Эвелина";"10";"323283231";"2016";"февраль";"";"";"";"";"";
"1378";"Амира";"9";"323283232";"2016";"февраль";"";"";"";"";"";
"1379";"Амалия";"9";"323283250";"2016";"февраль";"";"";"";"";"";
"1380";"Любовь";"9";"323283261";"2016";"февраль";"";"";"";"";"";
"1381";"Марина";"9";"323283265";"2016";"февраль";"";"";"";"";"";
"1382";"Мила";"9";"323283280";"2016";"февраль";"";"";"";"";"";
"1383";"Оливия";"9";"323283288";"2016";"февраль";"";"";"";"";"";
"1384";"Анжелика";"8";"323283295";"2016";"февраль";"";"";"";"";"";
"1385";"Айлин";"8";"323283304";"2016";"февраль";"";"";"";"";"";
"1386";"Владислава";"8";"323283315";"2016";"февраль";"";"";"";"";"";
"1387";"Камила";"8";"323283326";"2016";"февраль";"";"";"";"";"";
"1388";"Марианна";"8";"323283338";"2016";"февраль";"";"";"";"";"";
"1389";"Марта";"8";"323283345";"2016";"февраль";"";"";"";"";"";
"1390";"Мелисса";"8";"323283349";"2016";"февраль";"";"";"";"";"";
"1391";"Мия";"8";"323283358";"2016";"февраль";"";"";"";"";"";
"1392";"Альбина";"7";"323283370";"2016";"февраль";"";"";"";"";"";
"1393";"Евангелина";"7";"323283377";"2016";"февраль";"";"";"";"";"";
"1394";"Евдокия";"7";"323283378";"2016";"февраль";"";"";"";"";"";
"1395";"Мелания";"7";"323283379";"2016";"февраль";"";"";"";"";"";
"1396";"Эмма";"7";"323283380";"2016";"февраль";"";"";"";"";"";
"1397";"Арууке";"6";"323283389";"2016";"февраль";"";"";"";"";"";
"1398";"Анисия";"6";"323283397";"2016";"февраль";"";"";"";"";"";
"1399";"Аида";"6";"323283398";"2016";"февраль";"";"";"";"";"";
"1400";"Василина";"6";"323283399";"2016";"февраль";"";"";"";"";"";
"1511";"Екатерина";"154";"323283432";"2016";"апрель";"";"";"";"";"";
"1512";"Василиса";"144";"323283434";"2016";"апрель";"";"";"";"";"";
"1513";"Варвара";"140";"323283785";"2016";"апрель";"";"";"";"";"";
"1514";"Арина";"123";"323283791";"2016";"апрель";"";"";"";"";"";
"1515";"Ксения";"122";"323283792";"2016";"апрель";"";"";"";"";"";
"1516";"Вероника";"116";"323283793";"2016";"апрель";"";"";"";"";"";
"1517";"Софья";"100";"323283794";"2016";"апрель";"";"";"";"";"";
"1518";"Ева";"95";"323283795";"2016";"апрель";"";"";"";"";"";
"1519";"Валерия";"90";"323283796";"2016";"апрель";"";"";"";"";"";
"1520";"Милана";"88";"323283797";"2016";"апрель";"";"";"";"";"";
"1521";"Ульяна";"81";"323283798";"2016";"апрель";"";"";"";"";"";
"1522";"Кира";"72";"323283799";"2016";"апрель";"";"";"";"";"";
"1523";"Вера";"67";"323283800";"2016";"апрель";"";"";"";"";"";
"1524";"Маргарита";"67";"323283801";"2016";"апрель";"";"";"";"";"";
"1525";"Таисия";"58";"323283802";"2016";"апрель";"";"";"";"";"";
"1526";"Кристина";"54";"323283803";"2016";"апрель";"";"";"";"";"";
"1527";"Мирослава";"46";"323283804";"2016";"апрель";"";"";"";"";"";
"1528";"Алёна";"45";"323283805";"2016";"апрель";"";"";"";"";"";
"1529";"Ника";"45";"323283807";"2016";"апрель";"";"";"";"";"";
"1530";"Ольга";"44";"323283812";"2016";"апрель";"";"";"";"";"";
"1531";"Юлия";"42";"323283817";"2016";"апрель";"";"";"";"";"";
"1532";"Алина";"40";"323283823";"2016";"апрель";"";"";"";"";"";
"1533";"Диана";"40";"323283832";"2016";"апрель";"";"";"";"";"";
"1534";"Эмилия";"36";"323283837";"2016";"апрель";"";"";"";"";"";
"1535";"Амина";"34";"323283841";"2016";"апрель";"";"";"";"";"";
"1536";"Елена";"31";"323283850";"2016";"апрель";"";"";"";"";"";
"1537";"Есения";"31";"323283855";"2016";"апрель";"";"";"";"";"";
"1538";"Татьяна";"29";"323283856";"2016";"апрель";"";"";"";"";"";
"1539";"Сафия";"28";"323283857";"2016";"апрель";"";"";"";"";"";
"1540";"Евгения";"26";"323283860";"2016";"апрель";"";"";"";"";"";
"1541";"Надежда";"24";"323283865";"2016";"апрель";"";"";"";"";"";
"1542";"Ирина";"23";"323283873";"2016";"апрель";"";"";"";"";"";
"1543";"Марьям";"23";"323283874";"2016";"апрель";"";"";"";"";"";
"1544";"Николь";"23";"323283875";"2016";"апрель";"";"";"";"";"";
"1545";"Светлана";"23";"323283879";"2016";"апрель";"";"";"";"";"";
"1546";"Злата";"22";"323283883";"2016";"апрель";"";"";"";"";"";
"1547";"Элина";"22";"323283889";"2016";"апрель";"";"";"";"";"";
"1548";"Ангелина";"21";"323283895";"2016";"апрель";"";"";"";"";"";
"1549";"Лидия";"21";"323283896";"2016";"апрель";"";"";"";"";"";
"1550";"Аделина";"20";"323283901";"2016";"апрель";"";"";"";"";"";
"1551";"Дарина";"20";"323283961";"2016";"апрель";"";"";"";"";"";
"1552";"Майя";"20";"323283968";"2016";"апрель";"";"";"";"";"";
"1553";"Стефания";"19";"323283974";"2016";"апрель";"";"";"";"";"";
"1554";"Ясмина";"19";"323283990";"2016";"апрель";"";"";"";"";"";
"1555";"Амелия";"18";"323283996";"2016";"апрель";"";"";"";"";"";
"1556";"Любовь";"18";"323284003";"2016";"апрель";"";"";"";"";"";
"1557";"Марта";"17";"323284011";"2016";"апрель";"";"";"";"";"";
"1558";"Нина";"17";"323284015";"2016";"апрель";"";"";"";"";"";
"1559";"Ариана";"16";"323284020";"2016";"апрель";"";"";"";"";"";
"1560";"Агния";"16";"323284023";"2016";"апрель";"";"";"";"";"";
"1561";"Милена";"16";"323284024";"2016";"апрель";"";"";"";"";"";
"1562";"Яна";"16";"323284036";"2016";"апрель";"";"";"";"";"";
"1563";"Агата";"15";"323284039";"2016";"апрель";"";"";"";"";"";
"1564";"Каролина";"15";"323284040";"2016";"апрель";"";"";"";"";"";
"1565";"Марина";"15";"323284041";"2016";"апрель";"";"";"";"";"";
"1566";"Айлин";"14";"323284052";"2016";"апрель";"";"";"";"";"";
"1567";"Зоя";"14";"323284059";"2016";"апрель";"";"";"";"";"";
"1568";"Малика";"14";"323284065";"2016";"апрель";"";"";"";"";"";
"1569";"Наталья";"14";"323284066";"2016";"апрель";"";"";"";"";"";
"1570";"Аиша";"13";"323284067";"2016";"апрель";"";"";"";"";"";
"1571";"Олеся";"13";"323284068";"2016";"апрель";"";"";"";"";"";
"1572";"Фатима";"13";"323284073";"2016";"апрель";"";"";"";"";"";
"1573";"Оливия";"12";"323284074";"2016";"апрель";"";"";"";"";"";
"1574";"Ярослава";"12";"323284080";"2016";"апрель";"";"";"";"";"";
"1575";"Владислава";"11";"323284089";"2016";"апрель";"";"";"";"";"";
"1576";"Марианна";"11";"323284096";"2016";"апрель";"";"";"";"";"";
"1577";"Аврора";"10";"323284104";"2016";"апрель";"";"";"";"";"";
"1578";"Камилла";"10";"323284105";"2016";"апрель";"";"";"";"";"";
"1579";"Карина";"10";"323284106";"2016";"апрель";"";"";"";"";"";
"1580";"Мия";"10";"323284107";"2016";"апрель";"";"";"";"";"";
"1581";"Наталия";"10";"323284108";"2016";"апрель";"";"";"";"";"";
"1582";"Самира";"10";"323284111";"2016";"апрель";"";"";"";"";"";
"1583";"Камила";"9";"323284132";"2016";"апрель";"";"";"";"";"";
"1584";"Лилия";"9";"323284143";"2016";"апрель";"";"";"";"";"";
"1585";"Сабина";"9";"323284154";"2016";"апрель";"";"";"";"";"";
"1586";"Алия";"8";"323284156";"2016";"апрель";"";"";"";"";"";
"1587";"Амалия";"8";"323284158";"2016";"апрель";"";"";"";"";"";
"1588";"Антонина";"8";"323284163";"2016";"апрель";"";"";"";"";"";
"1589";"Евдокия";"8";"323284178";"2016";"апрель";"";"";"";"";"";
"1590";"Марьяна";"8";"323284187";"2016";"апрель";"";"";"";"";"";
"1591";"Пелагея";"8";"323284199";"2016";"апрель";"";"";"";"";"";
"1592";"Серафима";"8";"323284211";"2016";"апрель";"";"";"";"";"";
"1593";"Анфиса";"7";"323284212";"2016";"апрель";"";"";"";"";"";
"1594";"Аглая";"7";"323284213";"2016";"апрель";"";"";"";"";"";
"1595";"Альбина";"7";"323284218";"2016";"апрель";"";"";"";"";"";
"1596";"Алла";"7";"323284226";"2016";"апрель";"";"";"";"";"";
"1597";"Афина";"7";"323284227";"2016";"апрель";"";"";"";"";"";
"1598";"Эмма";"7";"323284229";"2016";"апрель";"";"";"";"";"";
"1599";"Алеся";"6";"323284230";"2016";"апрель";"";"";"";"";"";
"1600";"Василина";"6";"323284231";"2016";"апрель";"";"";"";"";"";
"1611";"Екатерина";"145";"323287144";"2016";"май";"";"";"";"";"";
"1612";"Варвара";"144";"323287155";"2016";"май";"";"";"";"";"";
"1613";"Арина";"134";"323287160";"2016";"май";"";"";"";"";"";
"1614";"Ева";"126";"323287168";"2016";"май";"";"";"";"";"";
"1615";"Василиса";"123";"323287176";"2016";"май";"";"";"";"";"";
"1616";"Ксения";"121";"323287184";"2016";"май";"";"";"";"";"";
"1617";"Вероника";"117";"323287192";"2016";"май";"";"";"";"";"";
"1618";"Софья";"108";"323287200";"2016";"май";"";"";"";"";"";
"1619";"Валерия";"106";"323287206";"2016";"май";"";"";"";"";"";
"1620";"Милана";"89";"323287215";"2016";"май";"";"";"";"";"";
"1621";"Маргарита";"80";"323287225";"2016";"май";"";"";"";"";"";
"1622";"Таисия";"67";"323287234";"2016";"май";"";"";"";"";"";
"1623";"Ульяна";"66";"323287243";"2016";"май";"";"";"";"";"";
"1624";"Вера";"62";"323287256";"2016";"май";"";"";"";"";"";
"1625";"Кира";"62";"323287266";"2016";"май";"";"";"";"";"";
"1626";"Майя";"57";"323287275";"2016";"май";"";"";"";"";"";
"1627";"Алина";"53";"323287285";"2016";"май";"";"";"";"";"";
"1628";"Кристина";"52";"323287292";"2016";"май";"";"";"";"";"";
"1629";"Мирослава";"52";"323287301";"2016";"май";"";"";"";"";"";
"1630";"Диана";"51";"323287316";"2016";"май";"";"";"";"";"";
"1631";"Ольга";"48";"323287324";"2016";"май";"";"";"";"";"";
"1632";"Есения";"45";"323287334";"2016";"май";"";"";"";"";"";
"1633";"Алёна";"42";"323287346";"2016";"май";"";"";"";"";"";
"1634";"Злата";"37";"323287357";"2016";"май";"";"";"";"";"";
"1635";"Амина";"36";"323287363";"2016";"май";"";"";"";"";"";
"1636";"Татьяна";"35";"323287372";"2016";"май";"";"";"";"";"";
"1637";"Евгения";"34";"323287382";"2016";"май";"";"";"";"";"";
"1638";"Сафия";"30";"323287391";"2016";"май";"";"";"";"";"";
"1639";"Елена";"29";"323287402";"2016";"май";"";"";"";"";"";
"1640";"Ника";"27";"323287414";"2016";"май";"";"";"";"";"";
"1641";"Юлия";"27";"323287418";"2016";"май";"";"";"";"";"";
"1642";"Яна";"27";"323287429";"2016";"май";"";"";"";"";"";
"1643";"Эмилия";"25";"323287440";"2016";"май";"";"";"";"";"";
"1644";"Ирина";"24";"323287452";"2016";"май";"";"";"";"";"";
"1645";"Дарина";"23";"323287461";"2016";"май";"";"";"";"";"";
"1646";"Агата";"21";"323287467";"2016";"май";"";"";"";"";"";
"1647";"Надежда";"21";"323287476";"2016";"май";"";"";"";"";"";
"1648";"Стефания";"21";"323287487";"2016";"май";"";"";"";"";"";
"1649";"Светлана";"20";"323287488";"2016";"май";"";"";"";"";"";
"1650";"Ангелина";"17";"323287498";"2016";"май";"";"";"";"";"";
"1651";"Алия";"17";"323293272";"2016";"май";"";"";"";"";"";
"1652";"Любовь";"17";"323293273";"2016";"май";"";"";"";"";"";
"1653";"Марьям";"17";"323293274";"2016";"май";"";"";"";"";"";
"1654";"Элина";"17";"323293275";"2016";"май";"";"";"";"";"";
"1655";"Ярослава";"17";"323293276";"2016";"май";"";"";"";"";"";
"1656";"Наталья";"16";"323293277";"2016";"май";"";"";"";"";"";
"1657";"Нина";"16";"323293278";"2016";"май";"";"";"";"";"";
"1658";"Фатима";"16";"323293279";"2016";"май";"";"";"";"";"";
"1659";"Аделина";"15";"323293280";"2016";"май";"";"";"";"";"";
"1660";"Зоя";"15";"323293281";"2016";"май";"";"";"";"";"";
"1661";"Карина";"15";"323293282";"2016";"май";"";"";"";"";"";
"1662";"Марина";"15";"323293283";"2016";"май";"";"";"";"";"";
"1663";"Айлин";"14";"323293284";"2016";"май";"";"";"";"";"";
"1664";"Николь";"14";"323293285";"2016";"май";"";"";"";"";"";
"1665";"Оливия";"14";"323293286";"2016";"май";"";"";"";"";"";
"1666";"Лилия";"13";"323293288";"2016";"май";"";"";"";"";"";
"1667";"Малика";"13";"323293289";"2016";"май";"";"";"";"";"";
"1668";"Милена";"13";"323293290";"2016";"май";"";"";"";"";"";
"1669";"Амелия";"12";"323293291";"2016";"май";"";"";"";"";"";
"1670";"Ясмина";"12";"323293293";"2016";"май";"";"";"";"";"";
"1671";"Владислава";"11";"323293294";"2016";"май";"";"";"";"";"";
"1672";"Камила";"11";"323293295";"2016";"май";"";"";"";"";"";
"1673";"Камилла";"11";"323293296";"2016";"май";"";"";"";"";"";
"1674";"Олеся";"11";"323293297";"2016";"май";"";"";"";"";"";
"1675";"Самира";"11";"323293298";"2016";"май";"";"";"";"";"";
"1676";"Аяна";"10";"323293299";"2016";"май";"";"";"";"";"";
"1677";"Евдокия";"10";"323293300";"2016";"май";"";"";"";"";"";
"1678";"Мила";"10";"323293301";"2016";"май";"";"";"";"";"";
"1679";"Мия";"10";"323293302";"2016";"май";"";"";"";"";"";
"1680";"Раяна";"10";"323293303";"2016";"май";"";"";"";"";"";
"1681";"Сабина";"10";"323293304";"2016";"май";"";"";"";"";"";
"1682";"Валентина";"9";"323293305";"2016";"май";"";"";"";"";"";
"1683";"Каролина";"9";"323293306";"2016";"май";"";"";"";"";"";
"1684";"Антонина";"8";"323293307";"2016";"май";"";"";"";"";"";
"1685";"Алла";"8";"323293308";"2016";"май";"";"";"";"";"";
"1686";"Аиша";"8";"323293310";"2016";"май";"";"";"";"";"";
"1687";"Лидия";"8";"323293311";"2016";"май";"";"";"";"";"";
"1688";"Серафима";"8";"323293312";"2016";"май";"";"";"";"";"";
"1689";"Адель";"7";"323293313";"2016";"май";"";"";"";"";"";
"1690";"Ариана";"7";"323293314";"2016";"май";"";"";"";"";"";
"1691";"Арууке";"7";"323293315";"2016";"май";"";"";"";"";"";
"1692";"Марта";"7";"323293316";"2016";"май";"";"";"";"";"";
"1693";"Эвелина";"7";"323293317";"2016";"май";"";"";"";"";"";
"1694";"Ани";"6";"323293318";"2016";"май";"";"";"";"";"";
"1695";"Агния";"6";"323293319";"2016";"май";"";"";"";"";"";
"1696";"Амалия";"6";"323293320";"2016";"май";"";"";"";"";"";
"1697";"Алисия";"6";"323293321";"2016";"май";"";"";"";"";"";
"1698";"Амира";"6";"323293322";"2016";"май";"";"";"";"";"";
"1699";"Василина";"6";"323293323";"2016";"май";"";"";"";"";"";
"1700";"Глафира";"6";"323293324";"2016";"май";"";"";"";"";"";
"2501";"София, Софья";"290";"323647826";"2017";"февраль";"";"";"";"";"";
"2502";"Мария";"290";"323647827";"2017";"февраль";"";"";"";"";"";
"2503";"Анна";"178";"323647829";"2017";"февраль";"";"";"";"";"";
"2504";"Ксения";"172";"323647830";"2017";"февраль";"";"";"";"";"";
"2505";"Алиса";"166";"323647831";"2017";"февраль";"";"";"";"";"";
"2506";"Анастасия";"163";"323647832";"2017";"февраль";"";"";"";"";"";
"2507";"Виктория";"152";"323647833";"2017";"февраль";"";"";"";"";"";
"2508";"Полина";"144";"323647834";"2017";"февраль";"";"";"";"";"";
"2509";"Александра";"141";"323647835";"2017";"февраль";"";"";"";"";"";
"2510";"Варвара";"125";"323647836";"2017";"февраль";"";"";"";"";"";
"2511";"Арина";"123";"323647837";"2017";"февраль";"";"";"";"";"";
"2512";"Елизавета";"119";"323647838";"2017";"февраль";"";"";"";"";"";
"2513";"Екатерина";"116";"323647839";"2017";"февраль";"";"";"";"";"";
"2514";"Дарья";"112";"323647840";"2017";"февраль";"";"";"";"";"";
"2515";"Василиса";"108";"323647841";"2017";"февраль";"";"";"";"";"";
"2516";"Ева";"95";"323647842";"2017";"февраль";"";"";"";"";"";
"2517";"Вероника";"83";"323647843";"2017";"февраль";"";"";"";"";"";
"2518";"Милана";"75";"323647844";"2017";"февраль";"";"";"";"";"";
"2519";"Валерия";"71";"323647845";"2017";"февраль";"";"";"";"";"";
"2520";"Ульяна";"69";"323647846";"2017";"февраль";"";"";"";"";"";
"2521";"Таисия";"54";"323647847";"2017";"февраль";"";"";"";"";"";
